店家代號,2022年1月,2022年2月,2022年3月,2022年4月,2022年5月,2022年6月,2022年7月,2022年8月,2022年9月,2021年1月,2021年2月,2021年3月,2021年4月,2021年5月,2021年6月,2021年7月,2021年8月,2021年9月,2021年10月,2021年11月,2021年12月
184,10,0,10,20,0,0,30,0,0,20,0,10,20,0,10,20,0,10,10,0,10
185,10,15,20,30,0,0,0,15,0,5,0,0,5,10,10,25,0,10,0,10,180
186,8,3,13,16,0,0,0,5,0,0,2,2,8,0,12,0,10,0,3,0,9
187,6,6,0,10,0,3,5,0,8,1,0,4,10,0,0,6,0,0,6,0,3
188,10,20,50,90,5,0,5,5,0,50,0,5,20,15,29,8,0,10,0,0,12
189,0,0,20,30,20,0,0,0,20,10,0,7,10,20,40,0,0,0,0,0,10
190,10,10,35,20,20,0,20,0,0,0,0,0,35,5,10,0,0,0,0,0,0
191,0,0,0,60,0,0,0,0,0,13,0,10,35,20,93,0,0,0,0,0,0
192,0,0,15,0,0,0,10,0,10,10,-2,0,10,0,4,0,0,10,0,10,5
193,0,3,0,10,0,10,0,0,10,10,0,0,0,5,0,5,4,0,5,10,0
194,9,0,10,2,10,0,6,2,5,5,2,0,6,10,5,0,9,-3,4,8,0
195,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,10,0,4,0,5
196,10,0,0,6,0,7,5,0,0,0,0,0,0,0,10,0,0,10,0,0,0
197,10,10,0,20,0,10,0,10,8,0,12,4,10,0,0,2,8,13,0,8,0
198,25,20,40,60,0,30,30,25,5,15,21,16,35,35,10,24,27,18,28,25,20
199,0,0,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0
200,1,0,0,3,3,0,0,4,2,0,0,0,2,0,0,2,0,0,2,0,3
201,0,20,0,45,0,10,10,10,0,10,0,10,20,20,30,20,0,0,0,20,0
202,10,0,10,0,0,0,0,0,20,20,0,0,0,0,0,10,0,0,0,0,0
203,0,0,0,12,0,0,0,0,0,0,0,0,6,0,0,11,0,0,18,7,0
204,10,15,25,4,15,26,7,12,16,0,12,3,24,4,20,5,6,18,6,15,10
205,0,1,0,0,0,0,0,0,0,2,0,0,0,5,0,2,9,0,0,0,0
206,5,50,100,150,0,0,0,0,0,10,20,17,60,30,80,0,0,0,0,10,10
207,10,30,0,67,17,30,12,30,10,0,10,10,10,55,20,70,20,20,0,10,10
208,6,0,20,30,0,0,0,0,0,0,5,0,10,33,26,0,0,5,0,0,12
209,0,29,0,0,0,0,0,0,0,4,0,0,4,0,0,3,0,5,0,3,0
